file_name	category_id
train_187.jpg	21
train_188.jpg	0
train_189.jpg	3
train_190.jpg	21
train_191.jpg	6
train_192.jpg	1
train_193.jpg	18
train_194.jpg	9
train_195.jpg	6
train_196.jpg	22
train_197.jpg	0
train_198.jpg	3
train_199.jpg	21
train_200.jpg	20
train_201.jpg	3
train_202.jpg	5
train_203.jpg	0
train_204.jpg	22
train_205.jpg	22
train_206.jpg	9
train_207.jpg	4
train_208.jpg	0
train_209.jpg	23
train_210.jpg	5
train_211.jpg	21
train_212.jpg	22
train_213.jpg	15
train_214.jpg	19
train_215.jpg	22
train_216.jpg	23
train_217.jpg	7
train_218.jpg	5
train_219.jpg	21
train_220.jpg	22
train_221.jpg	7
train_222.jpg	5
train_223.jpg	22
train_224.jpg	7
train_225.jpg	3
train_226.jpg	8
train_227.jpg	18
train_228.jpg	5
train_229.jpg	3
train_230.jpg	6
train_231.jpg	5
train_232.jpg	21
train_233.jpg	8
train_234.jpg	23
train_235.jpg	3
train_236.jpg	1
train_237.jpg	0
train_238.jpg	5
train_239.jpg	9
train_240.jpg	6
train_241.jpg	16
train_242.jpg	3
train_243.jpg	5
train_244.jpg	22
train_245.jpg	0
train_246.jpg	0
train_247.jpg	22
train_248.jpg	21
train_249.jpg	21
train_250.jpg	18
train_251.jpg	5
train_252.jpg	4
train_253.jpg	6
train_254.jpg	12
train_255.jpg	3
train_256.jpg	3
train_257.jpg	15
train_258.jpg	2
train_259.jpg	5
train_260.jpg	5
train_261.jpg	5
train_262.jpg	21
train_263.jpg	3
train_264.jpg	12
train_265.jpg	18
train_266.jpg	0
train_267.jpg	9
train_268.jpg	4
train_269.jpg	6
train_270.jpg	16
train_271.jpg	1
train_272.jpg	2
train_273.jpg	18
train_274.jpg	7
train_275.jpg	17
train_276.jpg	7
train_277.jpg	7
train_278.jpg	21
train_279.jpg	21
train_280.jpg	22
train_281.jpg	3
train_282.jpg	2
train_283.jpg	21
train_284.jpg	21
train_285.jpg	3
train_286.jpg	21
train_287.jpg	21
train_288.jpg	7
train_289.jpg	3
train_290.jpg	12
train_291.jpg	5
train_292.jpg	18
train_293.jpg	4
train_294.jpg	18
train_295.jpg	23
train_296.jpg	23
train_297.jpg	22
train_298.jpg	19
train_299.jpg	21
train_300.jpg	3
train_301.jpg	0
train_302.jpg	22
train_303.jpg	5
train_304.jpg	22
train_305.jpg	20
train_306.jpg	22
train_307.jpg	5
train_308.jpg	5
train_309.jpg	7
train_310.jpg	1
train_311.jpg	21
train_312.jpg	23
train_313.jpg	21
train_314.jpg	1
train_315.jpg	5
train_316.jpg	21
train_317.jpg	3
train_318.jpg	3
train_319.jpg	5
train_320.jpg	3
train_321.jpg	0
train_322.jpg	22
train_323.jpg	21
train_324.jpg	22
train_325.jpg	8
train_326.jpg	14
train_327.jpg	21
train_328.jpg	22
train_329.jpg	18
train_330.jpg	5
train_331.jpg	0
train_332.jpg	8
train_333.jpg	5
train_334.jpg	22
train_335.jpg	21
train_336.jpg	9
train_337.jpg	22
train_338.jpg	22
train_339.jpg	9
train_340.jpg	3
train_341.jpg	6
train_342.jpg	22
train_343.jpg	9
train_344.jpg	5
train_345.jpg	22
train_346.jpg	3
train_347.jpg	21
train_348.jpg	22
train_349.jpg	15
train_350.jpg	21
train_351.jpg	0
train_352.jpg	5
train_353.jpg	12
train_354.jpg	16
train_355.jpg	6
train_356.jpg	5
train_357.jpg	5
train_358.jpg	3
train_359.jpg	20
train_360.jpg	6
train_361.jpg	5
train_362.jpg	6
train_363.jpg	22
train_364.jpg	0
train_365.jpg	5
train_366.jpg	3
train_367.jpg	9
train_368.jpg	5
train_369.jpg	6
train_370.jpg	22
train_371.jpg	5
train_372.jpg	3
train_373.jpg	12
train_374.jpg	21
train_375.jpg	5
train_376.jpg	12
train_377.jpg	21
train_378.jpg	1
train_379.jpg	23
train_380.jpg	22
train_381.jpg	5
train_382.jpg	22
train_383.jpg	6
train_384.jpg	5
train_385.jpg	5
train_386.jpg	7
train_387.jpg	1
train_388.jpg	5
train_389.jpg	12
train_390.jpg	7
train_391.jpg	21
train_392.jpg	21
train_393.jpg	21
train_394.jpg	18
train_395.jpg	5
train_396.jpg	22
train_397.jpg	3
train_398.jpg	6
train_399.jpg	18
train_400.jpg	3
train_401.jpg	6
train_402.jpg	22
train_403.jpg	6
train_404.jpg	5
train_405.jpg	13
train_406.jpg	3
train_407.jpg	23
train_408.jpg	4
train_409.jpg	3
train_410.jpg	4
train_411.jpg	0
train_412.jpg	12
train_413.jpg	3
train_414.jpg	7
train_415.jpg	6
train_416.jpg	23
train_417.jpg	7
train_418.jpg	7
train_419.jpg	6
train_420.jpg	9
train_421.jpg	20
train_422.jpg	22
train_423.jpg	5
train_424.jpg	5
train_425.jpg	21
train_426.jpg	6
train_427.jpg	7
train_428.jpg	5
train_429.jpg	20
train_430.jpg	16
train_431.jpg	21
train_432.jpg	7
train_433.jpg	20
train_434.jpg	23
train_435.jpg	5
train_436.jpg	6
train_437.jpg	21
train_438.jpg	19
train_439.jpg	6
train_440.jpg	18
train_441.jpg	8
train_442.jpg	9
train_443.jpg	16
train_444.jpg	12
train_445.jpg	0
train_446.jpg	8
train_447.jpg	21
train_448.jpg	12
train_449.jpg	22
train_450.jpg	21
train_451.jpg	22
train_452.jpg	19
train_453.jpg	6
train_454.jpg	14
train_455.jpg	18
train_456.jpg	5
train_457.jpg	1
train_458.jpg	1
train_459.jpg	7
train_460.jpg	22
train_461.jpg	4
train_462.jpg	6
train_463.jpg	5
train_464.jpg	21
train_465.jpg	19
train_466.jpg	18
train_467.jpg	3
train_468.jpg	3
train_469.jpg	18
train_470.jpg	19
train_471.jpg	22
train_472.jpg	18
train_473.jpg	18
train_474.jpg	5
train_475.jpg	6
train_476.jpg	5
train_477.jpg	12
train_478.jpg	22
train_479.jpg	4
train_480.jpg	7
train_481.jpg	5
train_482.jpg	5
train_483.jpg	9
train_484.jpg	14
train_485.jpg	22
train_486.jpg	12
train_487.jpg	3
train_488.jpg	12
train_489.jpg	3
train_490.jpg	6
train_491.jpg	4
train_492.jpg	21
train_493.jpg	21
train_494.jpg	0
train_495.jpg	17
train_496.jpg	0
train_497.jpg	23
train_498.jpg	4
train_499.jpg	7
train_500.jpg	5
train_501.jpg	1
train_502.jpg	22
train_503.jpg	22
train_504.jpg	21
train_505.jpg	21
train_506.jpg	18
train_507.jpg	6
train_508.jpg	0
train_509.jpg	12
train_510.jpg	19
train_511.jpg	7
train_512.jpg	21
train_513.jpg	23
train_514.jpg	10
train_515.jpg	1
train_516.jpg	22
train_517.jpg	22
train_518.jpg	7
train_519.jpg	5
train_520.jpg	21
train_521.jpg	18
train_522.jpg	22
train_523.jpg	1
train_524.jpg	5
train_525.jpg	0
train_526.jpg	22
train_527.jpg	2
train_528.jpg	5
train_529.jpg	21
train_530.jpg	7
train_531.jpg	20
train_532.jpg	21
train_533.jpg	0
train_534.jpg	5
train_535.jpg	21
train_536.jpg	6
train_537.jpg	21
train_538.jpg	5
train_539.jpg	22
train_540.jpg	5
train_541.jpg	7
train_542.jpg	3
train_543.jpg	5
train_544.jpg	22
train_545.jpg	21
train_546.jpg	3
train_547.jpg	4
train_548.jpg	21
train_549.jpg	21
train_550.jpg	9
train_551.jpg	6
train_552.jpg	5
train_553.jpg	7
train_554.jpg	5
train_555.jpg	22
train_556.jpg	21
train_557.jpg	16
train_558.jpg	3
train_559.jpg	22
train_560.jpg	1
train_561.jpg	1
train_562.jpg	0
train_563.jpg	4
train_564.jpg	15
train_565.jpg	10
train_566.jpg	0
train_567.jpg	19
train_568.jpg	22
train_569.jpg	4
train_570.jpg	3
train_571.jpg	5
train_572.jpg	12
train_573.jpg	21
train_574.jpg	3
train_575.jpg	3
train_576.jpg	6
train_577.jpg	21
train_578.jpg	3
train_579.jpg	5
train_580.jpg	18
train_581.jpg	22
train_582.jpg	5
train_583.jpg	21
train_584.jpg	0
train_585.jpg	12
train_586.jpg	5
train_587.jpg	1
train_588.jpg	5
train_589.jpg	5
train_590.jpg	5
train_591.jpg	1
train_592.jpg	22
train_593.jpg	23
train_594.jpg	22
train_595.jpg	21
train_596.jpg	5
train_597.jpg	5
train_598.jpg	22
train_599.jpg	8
train_600.jpg	3
train_601.jpg	22
train_602.jpg	0
train_603.jpg	4
train_604.jpg	1
train_605.jpg	3
train_606.jpg	6
train_607.jpg	23
train_608.jpg	17
train_609.jpg	4
train_610.jpg	2
train_611.jpg	21
train_612.jpg	21
train_613.jpg	22
train_614.jpg	22
train_615.jpg	5
train_616.jpg	4
train_617.jpg	5
train_618.jpg	4
train_619.jpg	14
train_620.jpg	4
train_621.jpg	21
train_622.jpg	22
train_623.jpg	22
train_624.jpg	1
train_625.jpg	0
train_626.jpg	16
train_627.jpg	22
train_628.jpg	19
train_629.jpg	3
train_630.jpg	18
train_631.jpg	7
train_632.jpg	1
train_633.jpg	6
train_634.jpg	21
train_635.jpg	20
train_636.jpg	5
train_637.jpg	3
train_638.jpg	0
train_639.jpg	7
train_640.jpg	22
train_641.jpg	21
train_642.jpg	18
train_643.jpg	21
train_644.jpg	1
train_645.jpg	4
train_646.jpg	6
train_647.jpg	3
train_648.jpg	21
train_649.jpg	3
train_650.jpg	21
train_651.jpg	11
train_652.jpg	22
train_653.jpg	21
train_654.jpg	12
train_655.jpg	7
train_656.jpg	22
train_657.jpg	4
train_658.jpg	20
train_659.jpg	21
train_660.jpg	4
train_661.jpg	22
train_662.jpg	5
train_663.jpg	21
train_664.jpg	12
train_665.jpg	0
train_666.jpg	22
train_667.jpg	19
train_668.jpg	4
train_669.jpg	23
train_670.jpg	22
train_671.jpg	5
train_672.jpg	21
train_673.jpg	12
train_674.jpg	22
train_675.jpg	21
train_676.jpg	1
train_677.jpg	1
train_678.jpg	3
train_679.jpg	21
train_680.jpg	12
train_681.jpg	23
train_682.jpg	4
train_683.jpg	21
train_684.jpg	3
train_685.jpg	3
train_686.jpg	0
train_687.jpg	23
train_688.jpg	5
train_689.jpg	14
train_690.jpg	3
train_691.jpg	22
train_692.jpg	20
train_693.jpg	21
train_694.jpg	22
train_695.jpg	21
train_696.jpg	13
train_697.jpg	12
train_698.jpg	21
train_699.jpg	4
train_700.jpg	21
train_701.jpg	5
train_702.jpg	23
train_703.jpg	5
train_704.jpg	21
train_705.jpg	22
train_706.jpg	6
train_707.jpg	3
train_708.jpg	5
train_709.jpg	3
train_710.jpg	8
train_711.jpg	21
train_712.jpg	3
train_713.jpg	6
train_714.jpg	0
train_715.jpg	21
train_716.jpg	21
train_717.jpg	8
train_718.jpg	6
train_719.jpg	21
train_720.jpg	21
train_721.jpg	5
train_722.jpg	6
train_723.jpg	21
train_724.jpg	22
train_725.jpg	5
train_726.jpg	10
train_727.jpg	5
train_728.jpg	4
train_729.jpg	4
train_730.jpg	5
train_731.jpg	3
train_732.jpg	21
train_733.jpg	17
train_734.jpg	9
train_735.jpg	1
train_736.jpg	10
train_737.jpg	5
train_738.jpg	4
train_739.jpg	1
train_740.jpg	3
train_741.jpg	12
train_742.jpg	21
train_743.jpg	23
train_744.jpg	6
train_745.jpg	22
train_746.jpg	22
train_747.jpg	22
train_748.jpg	21
train_749.jpg	4
train_750.jpg	22
train_751.jpg	12
train_752.jpg	5
train_753.jpg	20
train_754.jpg	6
train_755.jpg	3
train_756.jpg	18
train_757.jpg	21
train_758.jpg	19
train_759.jpg	5
train_760.jpg	5
train_761.jpg	5
train_762.jpg	20
train_763.jpg	22
train_764.jpg	15
train_765.jpg	21
train_766.jpg	5
train_767.jpg	5
train_768.jpg	7
train_769.jpg	22
train_770.jpg	21
train_771.jpg	22
train_772.jpg	3
train_773.jpg	4
train_774.jpg	21
train_775.jpg	22
train_776.jpg	22
train_777.jpg	3
train_778.jpg	21
train_779.jpg	18
train_780.jpg	5
train_781.jpg	22
train_782.jpg	7
train_783.jpg	5
train_784.jpg	22
train_785.jpg	22
train_786.jpg	18
train_787.jpg	14
train_788.jpg	5
train_789.jpg	3
train_790.jpg	16
train_791.jpg	3
train_792.jpg	19
train_793.jpg	22
train_794.jpg	21
train_795.jpg	22
train_796.jpg	22
train_797.jpg	5
train_798.jpg	1
train_799.jpg	5
train_800.jpg	2
train_801.jpg	3
train_802.jpg	6
train_803.jpg	22
train_804.jpg	21
train_805.jpg	21
train_806.jpg	17
train_807.jpg	20
train_808.jpg	5
train_809.jpg	11
train_810.jpg	3
train_811.jpg	5
train_812.jpg	22
train_813.jpg	5
train_814.jpg	23
train_815.jpg	3
train_816.jpg	22
train_817.jpg	22
train_818.jpg	5
train_819.jpg	1
train_820.jpg	3
train_821.jpg	22
train_822.jpg	22
train_823.jpg	3
train_824.jpg	5
train_825.jpg	13
train_826.jpg	0
train_827.jpg	22
train_828.jpg	5
train_829.jpg	19
train_830.jpg	16
train_831.jpg	21
train_832.jpg	0
train_833.jpg	7
train_834.jpg	0
train_835.jpg	0
train_836.jpg	6
train_837.jpg	22
train_838.jpg	18
train_839.jpg	6
train_840.jpg	21
train_841.jpg	5
train_842.jpg	21
train_843.jpg	22
train_844.jpg	22
train_845.jpg	22
train_846.jpg	0
train_847.jpg	18
train_848.jpg	3
train_849.jpg	21
train_850.jpg	21
train_851.jpg	6
train_852.jpg	4
train_853.jpg	21
train_854.jpg	17
train_855.jpg	4
train_856.jpg	7
train_857.jpg	21
train_858.jpg	8
train_859.jpg	6
train_860.jpg	6
train_861.jpg	4
train_862.jpg	5
train_863.jpg	17
train_864.jpg	12
train_865.jpg	22
train_866.jpg	18
train_867.jpg	1
train_868.jpg	18
train_869.jpg	4
train_870.jpg	7
train_871.jpg	22
train_872.jpg	21
train_873.jpg	21
train_874.jpg	20
train_875.jpg	6
train_876.jpg	22
train_877.jpg	3
train_878.jpg	14
train_879.jpg	18
train_880.jpg	22
train_881.jpg	21
train_882.jpg	21
train_883.jpg	4
train_884.jpg	19
train_885.jpg	22
train_886.jpg	4
train_887.jpg	5
train_888.jpg	1
train_889.jpg	14
train_890.jpg	10
train_891.jpg	14
train_892.jpg	21
train_893.jpg	4
train_894.jpg	3
train_895.jpg	0
train_896.jpg	3
train_897.jpg	1
train_898.jpg	2
train_899.jpg	6
train_900.jpg	21
train_901.jpg	5
train_902.jpg	21
train_903.jpg	2
train_904.jpg	22
train_905.jpg	2
train_906.jpg	4
train_907.jpg	21
train_908.jpg	5
train_909.jpg	22
train_910.jpg	12
train_911.jpg	5
train_912.jpg	22
train_913.jpg	7
train_914.jpg	5
train_915.jpg	20
train_916.jpg	21
train_917.jpg	3
train_918.jpg	22
train_919.jpg	12
train_920.jpg	18
train_921.jpg	8
train_922.jpg	16
train_923.jpg	6
train_924.jpg	13
train_925.jpg	21
train_926.jpg	3
train_927.jpg	0
train_928.jpg	0
train_929.jpg	20
train_930.jpg	14
train_931.jpg	5
train_932.jpg	1
train_933.jpg	22
train_934.jpg	1
train_935.jpg	19
train_936.jpg	22
train_937.jpg	21
train_938.jpg	22
train_939.jpg	21
train_940.jpg	6
train_941.jpg	7
train_942.jpg	3
train_943.jpg	5
train_944.jpg	19
train_945.jpg	1
train_946.jpg	22
train_947.jpg	5
train_948.jpg	7
train_949.jpg	15
train_950.jpg	0
train_951.jpg	15
train_952.jpg	1
train_953.jpg	7
train_954.jpg	21
train_955.jpg	18
train_956.jpg	15
train_957.jpg	12
train_958.jpg	5
train_959.jpg	20
train_960.jpg	11
train_961.jpg	5
train_962.jpg	21
train_963.jpg	21
train_964.jpg	21
train_965.jpg	22
train_966.jpg	14
train_967.jpg	9
train_968.jpg	5
train_969.jpg	22
train_970.jpg	8
train_971.jpg	5
train_972.jpg	16
train_973.jpg	18
train_974.jpg	5
train_975.jpg	8
train_976.jpg	3
train_977.jpg	22
train_978.jpg	14
train_979.jpg	12
train_980.jpg	3
train_981.jpg	23
train_982.jpg	21
train_983.jpg	6
train_984.jpg	3
train_985.jpg	5
train_986.jpg	5
train_987.jpg	3
train_988.jpg	4
train_989.jpg	0
train_990.jpg	0
train_991.jpg	22
train_992.jpg	22
train_993.jpg	3
train_994.jpg	3
train_995.jpg	6
train_996.jpg	22
train_997.jpg	5
train_998.jpg	6
train_999.jpg	21
train_1000.jpg	6
train_1001.jpg	5
train_1002.jpg	2
train_1003.jpg	22
train_1004.jpg	21
train_1005.jpg	3
train_1006.jpg	22
train_1007.jpg	21
train_1008.jpg	7
train_1009.jpg	21
train_1010.jpg	3
train_1011.jpg	4
train_1012.jpg	23
train_1013.jpg	20
train_1014.jpg	22
train_1015.jpg	21
train_1016.jpg	6
train_1017.jpg	3
train_1018.jpg	4
train_1019.jpg	5
train_1020.jpg	19
train_1021.jpg	12
train_1022.jpg	21
train_1023.jpg	5
train_1024.jpg	21
train_1025.jpg	21
train_1026.jpg	17
train_1027.jpg	21
train_1028.jpg	21
train_1029.jpg	21
train_1030.jpg	5
train_1031.jpg	22
train_1032.jpg	3
train_1033.jpg	6
train_1034.jpg	2
train_1035.jpg	21
train_1036.jpg	7
train_1037.jpg	22
train_1038.jpg	14
train_1039.jpg	22
train_1040.jpg	7
train_1041.jpg	7
train_1042.jpg	21
train_1043.jpg	3
train_1044.jpg	7
train_1045.jpg	21
train_1046.jpg	1
train_1047.jpg	5
train_1048.jpg	4
train_1049.jpg	4
train_1050.jpg	6
train_1051.jpg	3
train_1052.jpg	6
train_1053.jpg	1
train_1054.jpg	3
train_1055.jpg	5
train_1056.jpg	0
train_1057.jpg	6
train_1058.jpg	5
train_1059.jpg	19
train_1060.jpg	21
train_1061.jpg	4
train_1062.jpg	4
train_1063.jpg	22
train_1064.jpg	5
train_1065.jpg	4
train_1066.jpg	21
train_1067.jpg	21
train_1068.jpg	21
train_1069.jpg	3
train_1070.jpg	22
train_1071.jpg	21
train_1072.jpg	1
train_1073.jpg	5
train_1074.jpg	3
train_1075.jpg	5
train_1076.jpg	22
train_1077.jpg	23
train_1078.jpg	21
train_1079.jpg	23
train_1080.jpg	2
train_1081.jpg	21
train_1082.jpg	22
train_1083.jpg	21
train_1084.jpg	7
train_1085.jpg	5
train_1086.jpg	13
train_1087.jpg	6
train_1088.jpg	11
train_1089.jpg	5
train_1090.jpg	9
train_1091.jpg	0
train_1092.jpg	9
train_1093.jpg	8
train_1094.jpg	22
train_1095.jpg	5
train_1096.jpg	17
train_1097.jpg	21
train_1098.jpg	7
train_1099.jpg	20
train_1100.jpg	5
train_1101.jpg	2
train_1102.jpg	22
train_1103.jpg	16
train_1104.jpg	22
train_1105.jpg	14
train_1106.jpg	22
train_1107.jpg	20
train_1108.jpg	11
train_1109.jpg	16
train_1110.jpg	5
train_1111.jpg	1
train_1112.jpg	5
train_1113.jpg	4
train_1114.jpg	7
train_1115.jpg	5
train_1116.jpg	1
train_1117.jpg	21
train_1118.jpg	21
train_1119.jpg	19
train_1120.jpg	6
train_1121.jpg	5
train_1122.jpg	5
train_1123.jpg	6
train_1124.jpg	4
train_1125.jpg	6
train_1126.jpg	4
train_1127.jpg	10
train_1128.jpg	21
train_1129.jpg	21
train_1130.jpg	12
train_1131.jpg	21
train_1132.jpg	23
train_1133.jpg	5
train_1134.jpg	4
train_1135.jpg	21
train_1136.jpg	22
train_1137.jpg	21
train_1138.jpg	21
train_1139.jpg	3
train_1140.jpg	12
train_1141.jpg	22
train_1142.jpg	21
train_1143.jpg	3
train_1144.jpg	4
train_1145.jpg	22
train_1146.jpg	19
train_1147.jpg	5
train_1148.jpg	6
train_1149.jpg	6
train_1150.jpg	1
train_1151.jpg	21
train_1152.jpg	6
train_1153.jpg	0
train_1154.jpg	12
train_1155.jpg	22
train_1156.jpg	19
train_1157.jpg	8
train_1158.jpg	21
train_1159.jpg	22
train_1160.jpg	6
train_1161.jpg	8
train_1162.jpg	21
train_1163.jpg	18
train_1164.jpg	21
train_1165.jpg	6
train_1166.jpg	4
train_1167.jpg	5
train_1168.jpg	7
train_1169.jpg	4
train_1170.jpg	16
train_1171.jpg	22
train_1172.jpg	5
train_1173.jpg	2
train_1174.jpg	4
train_1175.jpg	21
train_1176.jpg	6
train_1177.jpg	9
train_1178.jpg	21
train_1179.jpg	6
train_1180.jpg	5
train_1181.jpg	6
train_1182.jpg	15
train_1183.jpg	3
train_1184.jpg	22
train_1185.jpg	20
train_1186.jpg	21
train_1187.jpg	5
train_1188.jpg	5
train_1189.jpg	6
train_1190.jpg	21
train_1191.jpg	22
train_1192.jpg	6
train_1193.jpg	4
train_1194.jpg	5
train_1195.jpg	2
train_1196.jpg	9
train_1197.jpg	0
train_1198.jpg	22
train_1199.jpg	18
train_1200.jpg	11
train_1201.jpg	6
train_1202.jpg	0
train_1203.jpg	9
train_1204.jpg	5
train_1205.jpg	14
train_1206.jpg	21
train_1207.jpg	23
train_1208.jpg	12
train_1209.jpg	21
train_1210.jpg	0
train_1211.jpg	5
train_1212.jpg	22
train_1213.jpg	0
train_1214.jpg	6
train_1215.jpg	22
train_1216.jpg	21
train_1217.jpg	22
train_1218.jpg	1
train_1219.jpg	21
train_1220.jpg	4
train_1221.jpg	0
train_1222.jpg	21
train_1223.jpg	7
train_1224.jpg	0
train_1225.jpg	1
train_1226.jpg	5
train_1227.jpg	5
train_1228.jpg	3
train_1229.jpg	5
train_1230.jpg	21
train_1231.jpg	21
train_1232.jpg	14
train_1233.jpg	21
train_1234.jpg	14
train_1235.jpg	22
train_1236.jpg	6
train_1237.jpg	21
train_1238.jpg	21
train_1239.jpg	21
train_1240.jpg	4
train_1241.jpg	22
train_1242.jpg	3
train_1243.jpg	21
train_1244.jpg	3
train_1245.jpg	0
train_1246.jpg	22
train_1247.jpg	15
train_1248.jpg	5
train_1249.jpg	4
train_1250.jpg	4
train_1251.jpg	3
train_1252.jpg	7
train_1253.jpg	3
train_1254.jpg	5
train_1255.jpg	23
train_1256.jpg	21
train_1257.jpg	4
train_1258.jpg	22
train_1259.jpg	4
train_1260.jpg	21
train_1261.jpg	9
train_1262.jpg	22
train_1263.jpg	6
train_1264.jpg	8
train_1265.jpg	15
train_1266.jpg	5
train_1267.jpg	6
train_1268.jpg	23
train_1269.jpg	5
train_1270.jpg	4
train_1271.jpg	1
train_1272.jpg	21
train_1273.jpg	4
train_1274.jpg	6
train_1275.jpg	22
train_1276.jpg	18
train_1277.jpg	4
train_1278.jpg	15
train_1279.jpg	21
train_1280.jpg	14
train_1281.jpg	5
train_1282.jpg	6
train_1283.jpg	12
train_1284.jpg	5
train_1285.jpg	22
train_1286.jpg	22
train_1287.jpg	5
train_1288.jpg	21
train_1289.jpg	3
train_1290.jpg	6
train_1291.jpg	5
train_1292.jpg	1
train_1293.jpg	18
train_1294.jpg	3
train_1295.jpg	5
train_1296.jpg	5
train_1297.jpg	7
train_1298.jpg	21
train_1299.jpg	21
train_1300.jpg	14
train_1301.jpg	1
train_1302.jpg	21
train_1303.jpg	5
train_1304.jpg	21
train_1305.jpg	22
train_1306.jpg	2
train_1307.jpg	23
train_1308.jpg	6
train_1309.jpg	9
train_1310.jpg	15
train_1311.jpg	11
train_1312.jpg	22
train_1313.jpg	0
train_1314.jpg	21
train_1315.jpg	7
train_1316.jpg	8
train_1317.jpg	22
train_1318.jpg	22
train_1319.jpg	2
train_1320.jpg	6
train_1321.jpg	7
train_1322.jpg	5
train_1323.jpg	3
train_1324.jpg	23
train_1325.jpg	4
train_1326.jpg	5
train_1327.jpg	12
train_1328.jpg	22
train_1329.jpg	22
train_1330.jpg	21
train_1331.jpg	21
train_1332.jpg	22
train_1333.jpg	13
train_1334.jpg	5
train_1335.jpg	20
train_1336.jpg	18
train_1337.jpg	0
train_1338.jpg	7
train_1339.jpg	18
train_1340.jpg	1
train_1341.jpg	3
train_1342.jpg	22
train_1343.jpg	11
train_1344.jpg	21
train_1345.jpg	22
train_1346.jpg	5
train_1347.jpg	6
train_1348.jpg	15
train_1349.jpg	22
train_1350.jpg	16
train_1351.jpg	5
train_1352.jpg	9
train_1353.jpg	21
train_1354.jpg	18
train_1355.jpg	12
train_1356.jpg	21
train_1357.jpg	5
train_1358.jpg	22
train_1359.jpg	14
train_1360.jpg	21
train_1361.jpg	22
